"user_id","question","Answered0","Answered1","Answered2","Answered3","Answered4","Answered5","Answered6","Answered7","Answered8","Answered9","Answered10"
328,7,"1","0","0","0","0","0","0","","","",""
328,8,"0","","","","","","","","","",""
328,9,"1","0","0","1","","","","","","",""
328,10,"0","0","0","0","1","0","0","","","",""
328,11,"0","0","1","1","1","1","","","","",""
328,12,"1","1","0","1","0","0","0","1","1","0","0"
328,13,"1","0","1","1","1","","","","","",""
328,14,"","","","","","","","","","",""
332,1,"0","0","0","0","1","0","0","","","",""
332,2,"0","1","","","","","","","","",""
332,3,"0","0","0","1","","","","","","",""
332,4,"0","1","0","0","0","0","","","","",""
332,5,"1","0","","","","","","","","",""
332,6,"0","1","0","0","0","0","","","","",""
332,7,"0","0","0","0","1","0","0","","","",""
332,8,"0","","","","","","","","","",""
332,9,"1","1","0","1","","","","","","",""
332,10,"0","0","0","0","0","0","0","","","",""
332,11,"1","1","0","0","1","1","","","","",""
332,12,"0","0","0","1","0","0","1","0","1","0","1"
332,13,"0","0","1","0","0","","","","","",""
332,14,"","","","","","","","","","",""
335,1,"0","0","0","1","0","0","0","","","",""
335,2,"1","0","","","","","","","","",""
335,3,"0","0","0","0","","","","","","",""
335,4,"0","1","0","0","0","0","","","","",""
335,5,"1","0","","","","","","","","",""
335,6,"0","1","0","0","0","0","","","","",""
335,7,"0","1","0","0","0","0","0","","","",""
335,8,"0","","","","","","","","","",""
335,9,"1","0","0","0","","","","","","",""
335,10,"0","0","0","0","0","0","0","","","",""
335,11,"0","0","0","1","1","0","","","","",""
335,12,"1","1","1","0","0","1","0","0","0","0","0"
335,13,"0","0","1","1","0","","","","","",""
335,14,"","","0","0","0","0","0","0","0","0","0"
352,1,"0","0","0","0","0","1","0","","","",""
352,2,"0","1","","","","","","","","",""
352,3,"1","1","0","0","","","","","","",""
352,4,"0","1","0","0","0","0","","","","",""
352,5,"1","0","","","","","","","","",""
352,6,"0","1","0","0","0","0","","","","",""
352,7,"0","0","1","0","0","0","0","","","",""
352,8,"0","","","","","","","","","",""
352,9,"1","1","1","1","","","","","","",""
352,10,"0","0","1","0","0","0","0","","","",""
352,11,"0","1","1","0","1","0","","","","",""
352,12,"1","0","0","1","0","0","0","0","1","1","0"
352,13,"1","0","1","0","0","","","","","",""
352,14,"","","0","0","0","0","0","0","0","0","0"
355,1,"0","0","0","0","0","0","1","","","",""
355,2,"1","0","","","","","","","","",""
355,3,"0","0","0","0","","","","","","",""
355,4,"1","0","0","0","0","0","","","","",""
355,5,"1","0","","","","","","","","",""
355,6,"1","0","0","0","0","0","","","","",""
355,7,"0","0","0","1","0","0","0","","","",""
355,8,"0","","","","","","","","","",""
355,9,"1","0","1","1","","","","","","",""
355,10,"1","0","0","0","0","0","0","","","",""
355,11,"1","0","1","0","1","1","","","","",""
355,12,"1","1","0","1","0","0","0","1","0","1","0"
355,13,"0","1","0","0","0","","","","","",""
355,14,"","","0","0","0","0","0","0","0","0","0"
357,1,"0","0","0","0","0","1","0","","","",""
357,2,"1","0","","","","","","","","",""
357,3,"0","0","0","0","","","","","","",""
357,4,"0","1","0","0","0","0","","","","",""
357,5,"1","0","","","","","","","","",""
357,6,"0","1","0","0","0","0","","","","",""
357,7,"0","0","0","1","0","0","0","","","",""
357,8,"0","","","","","","","","","",""
357,9,"1","0","1","0","","","","","","",""
357,10,"1","0","0","0","0","0","0","","","",""
357,11,"0","0","1","1","1","1","","","","",""
357,12,"0","1","1","1","1","0","1","1","0","0","0"
357,13,"1","1","0","0","0","","","","","",""
357,14,"","","","","","","","","","",""
369,1,"0","0","0","0","0","0","1","","","",""
369,2,"1","0","","","","","","","","",""
369,3,"0","0","0","1","","","","","","",""
369,4,"0","1","0","0","0","0","","","","",""
369,5,"1","0","","","","","","","","",""
369,6,"0","1","0","0","0","0","","","","",""
369,7,"0","0","0","1","0","0","0","","","",""
369,8,"0","","","","","","","","","",""
369,9,"1","1","0","1","","","","","","",""
369,10,"1","0","0","0","0","0","0","","","",""
369,11,"0","0","0","1","1","1","","","","",""
369,12,"0","1","0","1","0","1","1","1","1","1","1"
369,13,"1","0","1","0","1","","","","","",""
369,14,"","","","","","","","","","",""
388,1,"0","0","0","0","0","0","1","","","",""
388,2,"1","0","","","","","","","","",""
388,3,"0","0","0","0","","","","","","",""
388,4,"0","0","0","0","0","1","","","","",""
388,5,"1","0","","","","","","","","",""
388,6,"0","0","0","1","0","0","","","","",""
388,7,"0","0","1","0","0","0","0","","","",""
388,8,"0","","","","","","","","","",""
388,9,"1","1","0","0","","","","","","",""
388,10,"0","0","0","0","0","0","0","","","",""
388,11,"1","1","0","1","1","0","","","","",""
388,12,"1","1","1","1","0","1","0","0","1","1","0"
388,13,"1","0","0","0","0","","","","","",""
388,14,"","","0","0","0","0","0","0","0","0","0"
401,1,"0","0","0","1","0","0","0","","","",""
401,2,"0","1","","","","","","","","",""
401,3,"0","0","0","1","","","","","","",""
401,4,"0","1","0","0","0","0","","","","",""
401,5,"1","0","","","","","","","","",""
401,6,"0","0","0","1","0","0","","","","",""
401,7,"0","1","0","0","0","0","0","","","",""
401,8,"0","","","","","","","","","",""
401,9,"1","1","0","0","","","","","","",""
401,10,"0","1","0","0","0","0","0","","","",""
401,11,"0","1","0","0","0","0","","","","",""
401,12,"1","0","0","0","1","0","0","1","0","1","0"
401,13,"1","1","0","0","0","","","","","",""
401,14,"","","0","0","0","0","0","0","0","0","0"
430,1,"0","0","1","0","0","0","0","","","",""
430,2,"0","1","","","","","","","","",""
430,3,"0","1","0","1","","","","","","",""
430,4,"0","1","0","0","0","0","","","","",""
430,5,"1","0","","","","","","","","",""
430,6,"0","0","1","0","0","0","","","","",""
430,7,"0","0","1","0","0","0","0","","","",""
430,8,"0","","","","","","","","","",""
430,9,"1","1","0","0","","","","","","",""
430,10,"0","0","0","0","0","0","0","","","",""
430,11,"1","0","0","0","1","0","","","","",""
430,12,"0","0","1","1","0","0","0","0","0","0","0"
430,13,"1","0","0","0","0","","","","","",""
430,14,"","","","","","","","","","",""
433,1,"0","0","1","0","0","0","0","","","",""
433,2,"0","1","","","","","","","","",""
433,3,"0","0","0","1","","","","","","",""
433,4,"0","1","0","0","0","0","","","","",""
433,5,"1","0","","","","","","","","",""
433,6,"0","0","1","0","0","0","","","","",""
433,7,"0","0","0","1","0","0","0","","","",""
433,8,"0","","","","","","","","","",""
433,9,"1","0","0","0","","","","","","",""
433,10,"0","0","0","0","0","0","0","","","",""
433,11,"0","0","0","0","1","1","","","","",""
433,12,"1","1","0","1","0","1","0","0","0","0","0"
433,13,"0","0","0","0","0","1","","","","",""
433,14,"","","0","0","0","0","0","0","0","0","0"
440,1,"0","0","0","0","0","0","1","","","",""
440,2,"1","0","","","","","","","","",""
440,3,"0","0","0","1","","","","","","",""
440,4,"0","1","0","0","0","0","","","","",""
440,5,"1","0","","","","","","","","",""
440,6,"1","0","0","0","0","0","","","","",""
440,7,"0","0","0","1","0","0","0","","","",""
440,8,"0","","","","","","","","","",""
440,9,"1","0","1","0","","","","","","",""
440,10,"1","0","0","1","0","0","0","","","",""
440,11,"0","0","1","1","1","1","","","","",""
440,12,"0","1","0","1","1","0","0","0","1","0","0"
440,13,"1","1","0","1","0","","","","","",""
440,14,"","","0","0","0","0","0","0","0","0","0"
448,1,"0","0","1","0","0","0","0","","","",""
448,2,"0","1","","","","","","","","",""
448,3,"0","0","0","1","","","","","","",""
448,4,"0","1","0","0","0","0","","","","",""
448,5,"1","0","","","","","","","","",""
448,6,"0","0","0","0","0","1","","","","",""
448,7,"0","0","0","1","0","0","0","","","",""
448,8,"0","","","","","","","","","",""
448,9,"1","0","0","0","","","","","","",""
448,10,"0","0","0","0","0","0","0","","","",""
448,11,"0","0","0","0","0","1","","","","",""
448,12,"0","0","0","0","1","0","1","0","0","0","0"
448,13,"0","0","0","0","0","","","","","",""
448,14,"","","","","","","","","","",""
453,1,"0","0","0","0","0","0","1","","","",""
453,2,"0","0","","","","","","","","",""
453,3,"1","0","1","0","","","","","","",""
453,4,"0","1","0","0","0","0","","","","",""
453,5,"0","1","","","","","","","","",""
453,6,"0","0","0","1","0","0","","","","",""
453,7,"0","0","0","0","0","1","0","","","",""
453,8,"0","","","","","","","","","",""
453,9,"1","0","0","0","","","","","","",""
453,10,"0","0","0","0","0","0","0","","","",""
453,11,"0","0","0","1","1","1","","","","",""
453,12,"1","0","1","0","0","1","1","1","1","1","0"
453,13,"1","1","0","0","0","","","","","",""
453,14,"","","","","","","","","","",""
458,1,"0","0","0","0","0","0","1","","","",""
458,2,"0","1","","","","","","","","",""
458,3,"1","0","0","1","","","","","","",""
458,4,"0","1","0","0","0","0","","","","",""
458,5,"1","0","","","","","","","","",""
458,6,"0","0","1","0","0","0","","","","",""
458,7,"0","0","0","0","1","0","0","","","",""
458,8,"0","","","","","","","","","",""
458,9,"1","1","1","1","","","","","","",""
458,10,"0","1","0","0","0","0","0","","","",""
458,11,"1","0","1","0","1","1","","","","",""
458,12,"1","0","1","1","0","0","0","1","1","0","0"
458,13,"1","0","1","0","0","","","","","",""
458,14,"","","0","0","0","0","0","0","0","0","0"
464,1,"0","0","1","0","0","0","0","","","",""
464,2,"0","1","","","","","","","","",""
464,3,"0","0","1","0","","","","","","",""
464,4,"0","1","0","0","0","0","","","","",""
464,5,"1","0","","","","","","","","",""
464,6,"0","1","0","0","0","0","","","","",""
464,7,"0","0","1","0","0","0","0","","","",""
464,8,"0","","","","","","","","","",""
464,9,"1","0","0","0","","","","","","",""
464,10,"0","0","0","0","0","0","0","","","",""
464,11,"0","0","0","1","1","1","","","","",""
464,12,"1","0","0","1","0","0","0","1","0","0","0"
464,13,"1","0","0","0","0","","","","","",""
464,14,"","","","","","","","","","",""
466,1,"0","0","0","0","0","0","1","","","",""
466,2,"0","1","","","","","","","","",""
466,3,"1","1","1","1","","","","","","",""
466,4,"0","1","0","0","0","0","","","","",""
466,5,"1","0","","","","","","","","",""
466,6,"0","1","0","0","0","0","","","","",""
466,7,"0","0","1","0","0","0","0","","","",""
466,8,"0","","","","","","","","","",""
466,9,"1","0","0","0","","","","","","",""
466,10,"0","0","0","0","0","0","0","","","",""
466,11,"0","0","0","1","1","1","","","","",""
466,12,"1","1","1","1","0","0","0","1","0","0","0"
466,13,"0","1","1","0","0","","","","","",""
466,14,"","","","","","","","","","",""
469,1,"0","0","0","0","0","1","0","","","",""
469,2,"0","1","","","","","","","","",""
469,3,"1","0","1","0","","","","","","",""
469,4,"0","0","1","0","0","0","","","","",""
469,5,"1","0","","","","","","","","",""
469,6,"0","1","0","0","0","0","","","","",""
469,7,"0","0","0","0","0","1","0","","","",""
469,8,"0","","","","","","","","","",""
469,9,"1","0","0","0","","","","","","",""
469,10,"0","1","0","0","0","0","0","","","",""
469,11,"0","0","0","1","1","1","","","","",""
469,12,"1","1","0","1","0","0","0","1","0","0","0"
469,13,"0","1","0","0","0","","","","","",""
469,14,"","","0","0","0","0","0","0","0","0","0"
473,1,"1","0","0","0","0","0","0","","","",""
473,2,"0","1","","","","","","","","",""
473,3,"1","0","0","0","","","","","","",""
473,4,"0","0","1","0","0","0","","","","",""
473,5,"0","1","","","","","","","","",""
473,6,"0","0","1","0","0","0","","","","",""
473,7,"0","0","0","0","0","0","1","","","",""
473,8,"0","","","","","","","","","",""
473,9,"1","1","1","1","","","","","","",""
473,10,"1","0","0","0","0","0","0","","","",""
473,11,"1","1","1","1","1","1","","","","",""
473,12,"1","0","0","1","0","1","1","0","1","1","0"
473,13,"1","0","0","0","0","","","","","",""
473,14,"","","0","0","0","0","0","0","0","0","0"
476,1,"0","0","0","0","0","0","1","","","",""
476,2,"1","0","","","","","","","","",""
476,3,"0","0","0","0","","","","","","",""
476,4,"0","0","0","0","0","0","","","","",""
476,5,"1","0","","","","","","","","",""
476,6,"0","0","1","0","0","0","","","","",""
476,7,"0","0","0","0","0","1","0","","","",""
476,8,"0","","","","","","","","","",""
476,9,"1","1","0","0","","","","","","",""
476,10,"1","0","0","0","0","0","0","","","",""
476,11,"1","1","0","1","1","1","","","","",""
476,12,"1","0","1","0","0","0","1","0","1","0","0"
476,13,"1","1","0","0","0","","","","","",""
476,14,"","","","","","","","","","",""
484,1,"0","0","0","0","0","1","0","","","",""
484,2,"0","1","","","","","","","","",""
484,3,"0","0","1","0","","","","","","",""
484,4,"0","1","0","0","0","0","","","","",""
484,5,"1","0","","","","","","","","",""
484,6,"0","1","0","0","0","0","","","","",""
484,7,"0","0","1","0","0","0","0","","","",""
484,8,"0","","","","","","","","","",""
484,9,"1","0","0","0","","","","","","",""
484,10,"0","0","0","0","1","0","0","","","",""
484,11,"0","0","0","0","0","0","","","","",""
484,12,"1","0","0","1","0","0","0","1","1","0","0"
484,13,"1","0","1","0","0","","","","","",""
484,14,"","","0","0","0","0","0","0","0","0","0"
488,1,"0","0","0","0","0","0","1","","","",""
488,2,"1","0","","","","","","","","",""
488,3,"0","0","0","0","","","","","","",""
488,4,"0","0","0","0","0","0","","","","",""
488,5,"1","0","","","","","","","","",""
488,6,"0","1","0","0","0","0","","","","",""
488,7,"0","0","0","0","0","1","0","","","",""
488,8,"0","","","","","","","","","",""
488,9,"1","0","1","0","","","","","","",""
488,10,"0","0","0","0","1","0","0","","","",""
488,11,"1","0","1","1","1","1","","","","",""
488,12,"1","1","1","1","1","1","0","0","0","0","0"
488,13,"1","0","1","0","0","","","","","",""
488,14,"","","0","0","0","0","0","0","0","0","0"
490,1,"0","0","0","0","0","0","1","","","",""
490,2,"1","0","","","","","","","","",""
490,3,"0","0","0","0","","","","","","",""
490,4,"1","0","0","0","0","0","","","","",""
490,5,"1","0","","","","","","","","",""
490,6,"0","0","0","0","1","0","","","","",""
490,7,"0","0","1","0","0","0","0","","","",""
490,8,"0","","","","","","","","","",""
490,9,"1","0","0","0","","","","","","",""
490,10,"0","0","0","0","1","0","0","","","",""
490,11,"0","0","0","0","0","0","","","","",""
490,12,"0","0","1","1","0","0","0","0","0","1","0"
490,13,"1","0","0","0","0","","","","","",""
490,14,"","","0","0","0","0","0","0","0","0","0"
491,1,"0","0","0","0","0","1","0","","","",""
491,2,"0","1","","","","","","","","",""
491,3,"0","0","0","1","","","","","","",""
491,4,"1","0","0","0","0","0","","","","",""
491,5,"1","0","","","","","","","","",""
491,6,"0","0","0","0","0","1","","","","",""
491,7,"0","1","0","0","0","0","0","","","",""
491,8,"0","","","","","","","","","",""
491,9,"1","0","0","0","","","","","","",""
491,10,"0","0","0","0","0","0","0","","","",""
491,11,"1","0","1","0","1","0","","","","",""
491,12,"0","0","0","1","0","1","0","1","0","0","0"
491,13,"1","0","0","1","0","","","","","",""
491,14,"","","0","0","0","0","0","0","0","0","0"
496,1,"0","0","0","0","0","0","1","","","",""
496,2,"0","1","","","","","","","","",""
496,3,"1","1","1","0","","","","","","",""
496,4,"0","1","0","0","0","0","","","","",""
496,5,"1","0","","","","","","","","",""
496,6,"0","1","0","0","0","0","","","","",""
496,7,"0","0","0","0","0","0","1","","","",""
496,8,"0","","","","","","","","","",""
496,9,"1","1","0","0","","","","","","",""
496,10,"1","0","0","0","0","0","0","","","",""
496,11,"0","1","0","1","1","1","","","","",""
496,12,"0","1","1","1","1","1","1","1","1","1","1"
496,13,"0","1","0","0","0","","","","","",""
496,14,"","","0","0","0","0","0","0","0","0","0"
509,1,"0","0","0","0","0","1","0","","","",""
509,2,"0","1","","","","","","","","",""
509,3,"1","0","0","0","","","","","","",""
509,4,"0","1","0","0","0","0","","","","",""
509,5,"1","0","","","","","","","","",""
509,6,"0","1","0","0","0","0","","","","",""
509,7,"0","0","0","0","1","0","0","","","",""
509,8,"0","","","","","","","","","",""
509,9,"1","1","0","0","","","","","","",""
509,10,"0","0","0","0","0","0","0","","","",""
509,11,"1","1","1","0","1","0","","","","",""
509,12,"1","1","1","0","0","0","0","0","1","0","0"
509,13,"1","1","0","0","0","","","","","",""
509,14,"","","0","0","0","0","0","0","0","0","0"
512,1,"0","0","0","0","0","0","1","","","",""
512,2,"0","1","","","","","","","","",""
512,3,"0","0","1","1","","","","","","",""
512,4,"0","1","0","0","0","0","","","","",""
512,5,"1","0","","","","","","","","",""
512,6,"0","0","1","0","0","0","","","","",""
512,7,"0","0","1","0","0","0","0","","","",""
