"user_id","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14"
1678,"5","1","3","1","0","3","3","10","0|1|3","0|6","0|1|4|5|6","0|2|5|6|8|10","1|2","<freeform-text removed>"
1684,"6","1","0","1","0","0","2","9","0|1|2|3","2","2|3|4|5|6","0|1|2|3|4|7|8|9|12","0|1|3","<freeform-text removed>"
1688,"6","1","0|3","1","0","1","5","9","0|1|2|3","0","0|2|3|4|5|6","0|1|3|7|8","1|3|5","<freeform-text removed>"
1689,"4","1","0|3","2","0","1","3","7","0","5","2|4|5|6","1|2|3|8","0|1","<freeform-text removed>"
1693,"6","1","0|2|3","1","0","2","5","7","0|1","4","0|3|4|5|6","0|1|2|4|7|8|11|12","4",""
1697,"5","0","","0","0","1","3","8","0","7","6","0|4|9|10","1","<freeform-text removed>"
1709,"5","1","0|1|3","2","0","2","2","8","0|1|3","1|4","0|1|5|6","0|3|5|6|8|10","0|2",""
1716,"5","0","3","1","0","2","3","8","0|1","7","0|1|4|6","0|3|5|6|8|9","",""
1717,"5","0","","","0","1","2","7","0|2","7","2|3|4|5|6","1|9","3",""
1719,"5","0","","","0","1","2","6","0|2","1","2|3|4|5|6","0|1|2|3|6|7","0|1","<freeform-text removed>"
1721,"5","0","","","0","2","2","6","0|1|3","0","1|3|4|5|6","0|2|3|6","1|3|5","<freeform-text removed>"
1722,"5","1","2|3","1","0","4","3","9","0|1","7","1|4|5","0|7|8","0","<freeform-text removed>"
1737,"6","1","0|2|3","1","0","2","3","8","0|1","2","0|1|3|4","0","<freeform-text removed>","<freeform-text removed>"
1753,"5","1","0|3|8","1","0","2","4","8","0|1|3","4","0|1|3|4|5|6","0|1|2|3|7|8|9","0|1|4",""
1754,"6","0","0|2|3|<freeform-text removed>","1","0","1","6","8","0|1|2","7|<freeform-text removed>","1|2|3|4|6","0|3|9","0|1|3|<freeform-text removed>","<freeform-text removed>"
1755,"6","1","0|1|<freeform-text removed>","3","0","1","3","9","0|2","<freeform-text removed>","2|4|5|6","0|2|3|4|7|8|10","0|1","<freeform-text removed>"
1761,"5","0","","0","0","1","3","8","0|1|2|3","4","2|3|4|5|6|<freeform-text removed>","0|1|2|3|4|5|7|9","1",""
1771,"6","1","3","1","0","2","4","10","0|1","0","0|3|4|5|6|<freeform-text removed>","0|2|3|5|6|8","0|1|3","<freeform-text removed>"
1774,"4","1","3","5","0","1","2","","0","2","3|6","0|1|7|8","3",""
1795,"6","0","","0","0","1","6","7","0|2|3","0","2|3|4|5|6","1|2|4|5|6|7|8|9|10","1",""
1796,"5","0","3","1","0","2","2","8","0|3","4","3|4|5|6","2|3","1|2|3",""
1802,"5","0","3","1","0","3","2","10","0|1|3","2","1|4|5","0|2|3","0|1|5",""
1806,"5","0","","0","0","2","5","10","0|1","7","1|2|3|4|6","0|2|6|7","0|2","<freeform-text removed>"
1809,"5","1","0","2","0","2","4","9","0|1|2","7","0|1|2|3|4|5|6","0|1|2|3|7|8|9|10","0|1|5",""
1843,"3","1","3","1","0","1","4","4","1|2","1","0|2|3","0|1|5|8|10","0","<freeform-text removed>"
1852,"6","1","0|1","1","0","2","6","8","0|1|3","0","0|1|3|4|5|6","0|2|3|5|6|8|9|12","0|1|2|5",""
1859,"0","1","3","5","0","3","3","8","1","6","1|4|5","0","1",""
1870,"5","0","","0","0","3","2","10","0|1","7","0|4|6","0|2|5|6|8|12","1|3","<freeform-text removed>"
1878,"6","0","","1","0","4","3","6","0|1","7","1|3|4|6","0|2|7|8|9","1",""
1886,"6","1","0|2","1","0","4","2","10","0","<freeform-text removed>","0|1","0","0|1",""
1887,"5","1","3","1","0","1","4","6","0|1","2","1|4|5|6","0|3|6|8","0|5",""
1908,"3","1","0|3","1","0","2","1","6","0|3","7","0","0|1|2|3|4|7|8","0",""
1918,"0","1","3","","0","4","1","5","0","7","3","5|8","",""
1919,"5","0","","0","0","2","5","9","0|1|3","4","1|4","0|1|2|6|7|8|9","0|1",""
1922,"3","1","1","1","0","0","4","7","0|2","7","2|3|4|5|6","0|1|4|7|8|9|12","3","<freeform-text removed>"
1928,"5","0","3|<freeform-text removed>","0","0","1","6","8","0|2|3","2","0|1|2|3|4|5|6","0|1|3|5|6|7|8|9","0|1|3|4|5","<freeform-text removed>"
1938,"6","0","0","0","0","1","2","9","0|1|3","4","3|6","0|1|5|6|7|8","0|2",""
1950,"6","1","0","1","0","2","4","9","0|1","4","1|4|6","1|2|4|6|8|12","0|1",""
1969,"0","1","0|1|3","1","0","5","2","8","0","7","3|4|5|6","2|6|9","0","<freeform-text removed>"
1974,"5","1","0|2","1","0","1","4","7","0|1|2","7","0|1|2|4|5|6","0|1|2|3|4|7|9","0|1|3|5",""
1976,"5","1","0|1|3","1","0","4","3","9","0","6","1|4|5|6","0|2|5","0|2",""
1986,"6","1","0","1","0","4","2","10","1","1","0","0|2","0|1",""
1988,"6","0","","","0","1","3","10","0|1|3","7","0|1|3|4|5|6","0|1|2|3|5|7|8|12","0|1|3|5",""
1990,"6","1","0|1","1","0","1","6","9","0|1|3","0","0|3|4|6","2|3|5|6|8|9|12","1|5",""
2002,"5","1","0","1","0","1","4","10","0|1","7","0|1|2|3|4|5|6","0|2|3|9","1",""
2007,"4","0","","","0","1","3","4","0","7","6","<freeform-text removed>","0",""
2019,"6","1","0|1|2|3","1","1","4","2","10","0","0","0|4|<freeform-text removed>","0|2|5|6|<freeform-text removed>","0|1","<freeform-text removed>"
2024,"4","1","3","1","0","5","1","6","0","7","<freeform-text removed>","0|2|6|8|12","0","<freeform-text removed>"
2027,"6","1","1","1","0","3","5","7","1","6","1|3|4|6","0|2|5|6|7|8|9","0|1","<freeform-text removed>"
2034,"5","1","3","1","0","","3","9","0","7","3|5|6","0|2|6|9","0",""
2035,"4","0","","0","0","1","4","9","0|2","7","2|3|4|5|6","0|1|2|3|5|7|8|9","1","<freeform-text removed>"
2039,"6","1","0|3","1","0","2","4","10","0|1","4","0|3","0|7|8|9|12","0|1",""
2043,"6","1","0|2","2","0","3","3","9","0|1|3","7","4|5|6","0|1|3|4|5|6|7|8|9","0|1",""
2046,"5","1","","5","","3","2","7","0","2","6","0|3","1|5",""
2060,"6","1","0|1|2|3","1","0","1","5","8","0|1|3","2","0|3|4|5|6","0|2|3|4","0|1|2|3|4|5",""
2062,"5","1","3|<freeform-text removed>","1","0","2","2","7","0|1|3","1","1|2|4|6","0|6|8","0|1","<freeform-text removed>"
2064,"0","1","3","1","0","0","1","8","0|2","7","2|3|5","3|12","5",""
2066,"0","1","3","1","0","2","2","1","0","<freeform-text removed>","4","0","3",""
2070,"5","1","0|2|3","1","0","1","3","10","0|1|2","7","0|4|6","0|3|5|6|8","1|3|4","<freeform-text removed>"
2073,"6","0","0|3","1","0","1","3","10","0|1|2|3","1","1|2|3|4|5","0|1|3|5|6|8","0|1|3|5",""
2079,"6","1","2","1","0","1","4","8","0|3","1","2|4|6","0|1|2","0|1|5",""
2084,"5","1","1","3","0","1","3","10","0|1","7","0|4|5|6","2|9","1|5",""
2085,"5","1","0","1","0","0","2","8","0|2","7","2|5|6","2|3|4","0|2|5","<freeform-text removed>"
2087,"4","1","3","1","0","1","4","9","0|1","4","1|3|6","0|2|8","1",""
2098,"6","0","3","1","0","1","5","9","0|1","7","1|3|4|5|6","1|2|7|8|9","0","<freeform-text removed>"
2099,"6","1","0","1","0","1","2","9","0|3","2","1|2|4|5|6","0|1|2|5|6|8|9|10","0|1|3|5",""
2113,"6","0","","0","0","2","3","7","0|1","7","0|1|2|3|4|5|6","0|1|2|3|5|7|8|9|10|11","0|2",""
2121,"5","1","0","2","0","1","2","10","0|1|3","0","0|1|3|4|5|6","0|2|6|8","0|5|<freeform-text removed>",""
2129,"6","0","","0","0","","4","9","0","7","5|6","3|4|6|9|10","0|1",""
2130,"3","0","0","0","1","5","1","2","0","7","1|4","0|6|8","3",""
2135,"5","1","0|3","1","0","2","2","8","0|1","7","0|1|3|4|6","0|1|2|5|6|7|8|9|10","1",""
2137,"5","1","0","1","0","2","4","10","0|1","1","0|1|3|6","0|2|3|8|9","1","<freeform-text removed>"
2140,"3","0","","","0","4","6","7","0","","","0|2|9","",""
2146,"5","0","3","0","0","1","5","8","0|1|3","7","4|5|6","0|3|8|9","0|2","<freeform-text removed>"
2151,"4","1","0|3","1","1","1","3","3","0|1","7","0|1|2|3|4|5|6","0|1|2|3|6|7|8|12","1|3|5","<freeform-text removed>"
2154,"5","1","3","5","0","2","2","","0|1","1","1|3|6","0|1|6|7|8","0|3",""
2169,"6","0","1","1","0","1","6","10","0|1|3","1","0|1|5","0|3","1|3|5",""
2172,"4","0","","0","0","4","3","5","0","7","0|6","0|8","0",""
2177,"5","1","3","1","0","2","6","10","0|1|3","2","1|4|5|6","2|3|4|5|6|8","0|2",""
2181,"4","1","3|8","1","0","3","5","6","0","7","1|3|6","0|5|8","0","<freeform-text removed>"
2206,"5","1","3","1","0","2","2","9","0","1","6","2","0","<freeform-text removed>"
2212,"5","1","3","1","0","2","1","7","0","4","3","0|6|8|9","<freeform-text removed>","<freeform-text removed>"
2220,"6","1","0|1|2","1","0","2","3","10","0|1","4","0|6","0|2|6|8|9","0|1|3",""
2228,"0","0","<freeform-text removed>","0","0","5","1","8","0|1","7","1|3","0|7|9|12","0|1|2","<freeform-text removed>"
2229,"5","1","3","1","1","1","4","9","0|2","7","0|1|2|3|4|5|6","0|3|6|7|8","0|1|3",""
2230,"5","0","","0","1","2","4","6","0","7","6","4","3",""
2231,"5","1","3","1","0","1","2","6","0|1","1","6","0|1|4|6|7|8|10","0|3","<freeform-text removed>"
2233,"6","1","0|3","2","0","4","2","8","0|1","4|6","1|6","0|2|5","0","<freeform-text removed>"
2247,"4","0","3","1","0","2","2","5","0|1","4","3|6","5|8|9|10","2|3","<freeform-text removed>"
2248,"6","1","0","1","1","1","3","8","0|2|3","2","2|3|4|5|6","2|3|5|7|8","0|1","<freeform-text removed>"
2255,"6","0","3","1","0","4","5","9","0","4","0","8","1|3|4",""
2267,"6","0","","0","0","3","5","10","0","7","0|3|4","0|1|2|3|4|5|6|7|10|12","1|2",""
2274,"6","0","","0","0","2","3","5","0|1","6","1","0|2","0|2",""
2277,"4","0","","1","0","3","2","8","0|1","7","1|2|3","0|2|6","1|2","<freeform-text removed>"
2281,"5","0","","","0","1","3","6","0|2","7","2|3|4|5|6","0|2|3","3","<freeform-text removed>"
2291,"4","1","3","1","0","1","4","6","0","7","4","0|3|8","0|5",""
2296,"5","1","3","1","0","2","3","9","0|3","4","1|3|5|6","0|3|7|9","1|2","<freeform-text removed>"
2298,"4","0","","0","0","1","4","6","2","7","2|4|5|6","0|1|3|8","3|5","<freeform-text removed>"
2304,"6","0","","0","0","1","4","10","0|1","1","0|3|5|6","0|2|3|8","0|1","<freeform-text removed>"
2305,"6","0","","0","","1","2","8","0|2","2","2|4|6","0|1|2|7|8","0|1|2",""
2325,"5","1","0|2","1","0","2","3","9","0|1|3","1","0|1|3|4","0|1|2|7|10|12","0","<freeform-text removed>"
2338,"4","1","0","1","0","1","4","7","0|2","4","2|3|4|5","0|1|3|5|6|7","1",""
2352,"5","0","","1","","3","5","6","0|1","7","3","7|8","0|2","<freeform-text removed>"
2361,"6","1","1","3","0","1","5","10","0|1|2","0","0|1|2|4|5","0|2|3","0|5","<freeform-text removed>"
2403,"6","0","","0","0","2","3","","0|1","1","0|1|4|5","0|2|3|12","0|1",""
2423,"3","0","","0","0","0","2","8","0|2","7","0|1|2|4|5|6","0|1|2|3|7|8|9","0|2|3|4",""
2424,"6","1","2","1","0","2","4","8","0|3","7","4|5|6","0|1|3|4|6|7|8|9|10","0|1|2","<freeform-text removed>"
2455,"5","0","","","0","1","6","4","0|2","7","2|5|6","0|1|2|4|6|9","2","<freeform-text removed>"
2459,"5","1","3|<freeform-text removed>","1","0","2","3","6","0|1","4","1|3|4|5|6","0|2|3|5|6|7","0|3|4|5",""
2476,"6","1","1|3","1","0","2","3","10","0|1|3","0","0|1|3|4|5|6","0|2|3|9","0|1|5","<freeform-text removed>"
2494,"4","1","0|1|2|3","1","0","1","3","8","0|1|3","1","1|2|4|5|6","0|2|3|6|9","0|1|5","<freeform-text removed>"
2496,"3","0","","0","0","3","2","10","0|1","7","0|4|5|6","0|3|5|6|8","0|1","<freeform-text removed>"
2509,"5","1","0","1","0","1","5","8","0","<freeform-text removed>","1","0|9|<freeform-text removed>","1","<freeform-text removed>"
2513,"5","0","","","0","2","3","","0|3","0","2|3|4|5|6","2|3|5|6|9|10","1|3|5",""
2514,"3","1","3","5","0","1","6","6","0","7","0|1|2|3|4|5|6","0|1|3|7|9","0|1|5",""
2532,"5","1","1|3","1","0","4","3","9","0|3","0","3|4|5|6","0|1|2|3|7|9|<freeform-text removed>","0|1|3","<freeform-text removed>"
2541,"5","1","0","1","0","1","6","7","0|2","","2|4|5|6","0|1|3|7|8","5",""
2546,"6","1","0|1","2","0","2","4","10","0|1","7","0|1|2","0|2|6|8|9","0","<freeform-text removed>"
2550,"6","1","0","1","0","2","3","10","0|1","1","0|3|6","0|1|4|6","0|1|5",""
2556,"3","1","0","1","0","1","2","8","0","7","2|4|5|6","0|1|2|3|7","0|1|2|4|5","<freeform-text removed>"
2557,"6","0","3","1","0","5","2","7","0|3","2","0|4|5|6","0|2|5|6|9","0",""
2559,"0","1","3","1","0","3","2","10","0|1|3","4","1|3","2|6|7","0",""
2566,"6","1","0","2","0","1","2","10","0|1|2","4","0|1|3|4|5","0|1|3|8","1",""
2598,"3","0","","0","0","1","6","8","0","7","6","1|9","0","<freeform-text removed>"
2605,"4","1","2|3","1","1","2","3","5","0|1","<freeform-text removed>","2|3|4","0|3|4|7|8","0","<freeform-text removed>"
2613,"6","0","","0","1","0","5","9","0|1|2|3","0","0|4|5|6","0|2|4|7|9|10","0|2|5","<freeform-text removed>"
2626,"5","0","","0","0","2","3","10","0|1","1","0|1|<freeform-text removed>","0|6|9|<freeform-text removed>","0|1",""
2632,"5","1","0|1","1","0","3","3","6","0|1|2","4","1|2|4|5","0|1|3|8|9|12","1|3","<freeform-text removed>"
2648,"6","0","","0","0","1","3","8","0|2","7","1|2|3|4|5|6","0|1|2|3|8","1|3|5","<freeform-text removed>"
2652,"6","1","3","1","0","1","3","8","0|2|3","1","2|5|6","2|3|6|8|9","0",""
2658,"5","1","1|3","1","0","1","2","7","0|<freeform-text removed>","7","2|3|4|6","0|1|2|3|4|8|10","0|2|3|5","<freeform-text removed>"
2659,"6","1","3","1","0","1","5","10","0|1|3","1","0|1|5|6","0|1|2|3|5|8","1",""
2663,"6","1","0|2|3","1","0","2","6","10","0|1","7","0|1|3|4","1|2|4|5|7|8|9","1",""
2670,"6","1","0|3","1","","","2","10","0|1","6","0|1|4|6","0|3|6","0",""
2672,"5","0","","0","0","1","4","7","0","7","5|6","0|1|4|5|6|7|9","0|1|3",""
2682,"6","1","3","1","0","3","3","8","1","0","1|6","9|<freeform-text removed>","1","<freeform-text removed>"
2694,"6","1","1|3","1","0","3","4","10","0|1|3","0","0|1|3|4|5|6","0|1|2|3|5|6|8|9","0|1|3|4|5","<freeform-text removed>"
2703,"5","1","3","1","0","2","2","10","0|1","2","0|1|3|4|6","0|2|6|9","0|1|2","<freeform-text removed>"
2709,"6","0","","0","0","3","2","5","0","7","4","2","",""
2726,"5","1","0|1|3","2","0","1","3","10","0|1","2","0|1|3|4|5|6","0|3|6|9|10","0|1|3|5",""
2730,"1","1","2","4","0","0","5","8","0","7","3|4","0|1|2|4|7|8|9","0|3|5",""
2739,"6","1","<freeform-text removed>","1","0","2","3","8","0|1|3","3","0|1|4|6","0|1|2|6","0|1|3","<freeform-text removed>"
2740,"5","0","0","1","0","1","5","6","0|3","4","3|4|5|6","0|3|7|9","3",""
2754,"5","1","0","1","","2","1","3","0|3","4","0","2|5","0",""
2759,"5","1","0|1","1","0","3","1","8","0|1|3","0","0|1|4|5|6","0|2|3","0|1",""
2762,"6","1","0","1","0","3","4","10","0|1","3","0|1|3|4|5|6","0|12","0|1","<freeform-text removed>"
2780,"6","1","3","1","0","1","3","9","0|2|3","1","0|2|4|5","0|2|3|8|9","<freeform-text removed>","<freeform-text removed>"
2781,"6","0","","0","0","1","6","9","0|2","0","0|1|2|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10","0|1|2|3|4|5","<freeform-text removed>"
2783,"6","1","2","1","0","2","4","10","0|1|3","0","0|3|4","0|2|6|8","0|1",""
2786,"5","0","","","0","3","2","7","0|1|3","4","","0|2|5|8","0",""
2800,"5","1","0|3","1","0","2","5","10","0|1","7","0|4|5|6","0|1|2|6|7|8|9","1|3|5",""
2811,"6","0","","0","0","1","2","9","0","7","6","9|10","1",""
2817,"5","1","0|3","1","0","1","2","6","<freeform-text removed>","4","3|4|5|6","0|2|3|7|8|9","0|2|3|5","<freeform-text removed>"
2820,"6","1","3","1","0","2","3","8","0|1","7","0|6","1|8","0","<freeform-text removed>"
2831,"6","0","","","0","0","1","9","0|2","7","0|2|3|4|6","0|1|4|7|8|9","2","<freeform-text removed>"
2838,"6","1","0","1","0","2","5","10","0|1|3","1|6","0|3|4|5|6","0|1|2|3|5|6|7|8|9","0|1",""
2845,"3","1","0|1|2","1","0","1","3","9","0|1","2","0","0|1|2|3|5|7","0",""
2852,"6","0","","0","0","1","4","10","0|3","4","4|6","1|3|4|5|8","0|5",""
2859,"5","1","3","1","0","2","2","8","0|1","4","3|6","0|1","0",""
2865,"6","1","3","1","0","2","4","9","0|1|3","1","0|4|6","2|3|8","0|1",""
2884,"6","0","","0","0","1","6","8","0|2","7","2|5|6","0|1|2|5|6|8|9|10","0|1","<freeform-text removed>"
2898,"3","1","2","1","0","0","3","7","0|2","7","0|1|2|3|4|5|6","0|1|9|<freeform-text removed>","1|<freeform-text removed>","<freeform-text removed>"
2902,"6","1","0|1|2|3","1","0","2","5","10","0|1","0|1","0|1|3|4|5|6","0|1|2|3|4|5|6|8|9|10|12","1|3|5","<freeform-text removed>"
2910,"4","1","0","1","0","1","3","9","0|1","7","0|3|4|5|6","0|2|3|8|12","0|1",""
2918,"5","1","0|2|3","1","0","3","3","10","0|1|3","4","0|1|<freeform-text removed>","0|2","0","<freeform-text removed>"
2922,"5","1","3","1","0","1","3","9","0|1","4","1|3|4|6","0|1|2|8|9|12","0|1",""
2926,"6","1","1|3","1","0","3","4","7","0|1","7","1|3|4|6","0|2|5|6|10","0|1","<freeform-text removed>"
2927,"5","1","0","1","0","1","2","9","0","7","0|6","0|9|12","<freeform-text removed>","<freeform-text removed>"
2937,"3","1","1|2|3","1","0","1","4","8","0|3","<freeform-text removed>","4|6","0|1|2|3|4|7|8|9","0|4|5",""
2941,"5","0","","0","0","3","3","","","4","3","0|1|5|8|9|10","1",""
2950,"4","1","0|1","3","0","2","3","8","0|1|3","0|6","0|1|3|5|6","0|1|2|3|7|8|9|10","1|5","<freeform-text removed>"
2954,"5","0","","0","0","1","4","7","0|1","4","3|4|6","0|1|2|3|9","0",""
2956,"5","1","0|2","1","0","1","5","9","0|2","7","2|4|5|6","0|1|2|3|7|8","1|5","<freeform-text removed>"
2957,"5","1","0|3","1","0","2","2","10","0|1","4","0|1|2|3|4|5|6","0|1|3|6|7|9|10","1|2|5",""
2958,"0","1","3","5","1","4","3","6","0|1","7","1|3|4|5|6|<freeform-text removed>","0|2|3|5|6|8|9|<freeform-text removed>","0|2|3|4","<freeform-text removed>"
2981,"5","0","","0","0","1","5","9","0|1","7","4|5|6","0|1|2|4|5|7|8|9|10","1|4|<freeform-text removed>",""
2988,"5","0","","1","0","1","3","7","0","7","2|4|5|6","0|1|2|3|4|7|10","2|<freeform-text removed>","<freeform-text removed>"
2991,"6","1","3","1","0","2","2","6","0|1|3","0","0","0|2","1",""
2994,"2","1","1|2|3","0","","0","0","2","0","7","2","7","4","<freeform-text removed>"
2996,"4","0","","","0","0","3","8","0|2","7","2|4|5|6","0|1|3|7|9","1|3|<freeform-text removed>","<freeform-text removed>"
3022,"4","0","1","1","","1","3","8","0|1|3","0|1","1|2|3|4|5|6","0|1|3|6|7","0|2",""
3024,"5","1","0|3","1","0","2","2","7","0|1|3","0","0|1","2|6|8|9","0","<freeform-text removed>"
3034,"6","1","0|3","1","0","2","6","9","0|1|3","1","0|4|5|6|<freeform-text removed>","0|1|2|3|5|6|8|10|12","0|1","<freeform-text removed>"
3044,"5","1","0|3","1","0","4","4","7","0","","5","3|4|5","4","<freeform-text removed>"
3050,"1","1","3","5","1","4","1","3","1","7","1","0|2|6|8","3",""
3065,"5","0","","1","0","1","4","8","0|2","7","2|4|5|6","1|3|5|6","1",""
3070,"1","0","","0","0","0","4","5","0|2|3","7","2|3|4|5|6","0|1|3|5|8|9","0|1|3|4|5","<freeform-text removed>"
3086,"3","0","","0","0","0","3","8","0|3","1","2|3|4|5|6","0|1|3|7|8|9","","<freeform-text removed>"
3107,"5","1","3","1","0","4","3","7","0|1","7","1|3|6","1|2|4|10","1|2",""
3118,"5","1","3","1","0","1","5","9","0|2","7","0|2|3|6","0|1|2|7|8|9","0|1|2|3","<freeform-text removed>"
3124,"5","0","","1","0","1","3","8","0|1|2|3","1","3","0|1|2|3|4|7|8","5","<freeform-text removed>"
3133,"6","1","<freeform-text removed>","1","0","1","5","8","0|1|3","0","1|3|4|5|6","0|1|2|3|5|6|7|8|9|10|12","1","<freeform-text removed>"
3137,"6","1","0|1","2","0","2","6","10","0|1|3","0","0|1|3|4|5|6","0|2|3","0|1|5",""
3138,"5","1","3","1","0","1","5","9","0|1|3","7","1|3|4|6","0|1|2|3|5|6|7|8|9","0|1|4",""
3154,"6","0","3","0","0","1","2","8","0|3","4","3|4|5","0|2|3|4|5|6|7|8|9","0|1",""
3157,"5","0","","1","0","2","1","2","0|1","7","1","0|2","3",""
3163,"6","1","0|1","1","0","2","5","10","0|1|3","0","1|6","0|5|6|8|9","1","<freeform-text removed>"
3165,"6","0","","1","0","1","3","9","0|1|3","7","1|4|6","0|2|3|9","0|1",""
3176,"5","1","0|3","1","0","4","2","9","0|1","6","0|1|5|6","0|1|2|3|10","0|1|2",""
3188,"6","1","0|1|2|3","2","0","3","6","10","0|1","0","0|1|3|4|5|6","0|2|3|8","1|3",""
3205,"5","1","0","1","0","0","3","10","0","0","","<freeform-text removed>","0|1|3|4|5","<freeform-text removed>"
3225,"6","1","0|3","1","0","0","3","5","0","7","5","3","0|1|2",""
3230,"5","0","","","0","1","4","9","0|1|2","7","0|2|4","0|1|3|8","0|5","<freeform-text removed>"
3236,"6","0","","1","0","1","3","6","0|1|2","7","0|3|4|5","2|3","",""
3248,"5","1","0","2","0","3","2","8","0","1","6","0|1|5|6","0",""
3251,"3","1","1|3","1","","3","1","8","0","0","3|4|5|6","0|1|2|3|6|10","0",""
3256,"6","1","0|1|2|3","1","0","3","3","10","0|1|3","1","0|1|3","<freeform-text removed>","0|3","<freeform-text removed>"
3259,"6","1","0|1|3","3","0","3","3","7","0|1","0","1","0|2|6|8|9","0",""
3262,"5","1","0|3","1","0","2","1","3","0","0","6","0|1|9","3","<freeform-text removed>"
3264,"6","1","3","1","0","1","3","10","0|1|3","1","0|3|4|6","2|6|8|9|10","1","<freeform-text removed>"
3279,"4","1","0","1","0","0","2","8","0","7","4|6|<freeform-text removed>","0|7|8|9|10","<freeform-text removed>",""
3280,"3","0","","0","0","5","1","8","0","7","2|3|6","0|1|5|7","0|1",""
3282,"3","1","3","5","0","1","6","10","0|1|2|3","2|6","0|2|3|4|5|6","0|1|2|3|4|7|8|9|10","0|1|2|5","<freeform-text removed>"
3283,"5","1","2|3","1","0","2","4","10","0|1|3","2","0|1|3|4|5|6","0|1|2|5|6|8|9","0","<freeform-text removed>"
3312,"6","1","0|3","1","0","3","1","10","0","7","0|6","0|1|5|6|7|9|12","0|1|3|4",""
3314,"6","0","","0","1","1","3","9","0","7","2|3|4|6","0|3|8","0|5","<freeform-text removed>"
3323,"6","1","0","1","1","5","4","2","0","0","4|5|6","0|2|3|4|5|6","3","<freeform-text removed>"
3324,"5","1","0|3","1","0","2","2","9","0|1|3","1|4","0|6","0|4|8|9","1",""
3329,"4","0","","1","0","2","2","7","0","","4","0|<freeform-text removed>","1",""
3336,"6","1","0","1","0","1","2","8","0|1|2","4","","0|1|2|3|5|8|9","",""
3343,"6","1","3","1","0","2","3","8","0|1","7","0|1|6","0|7|8|10","1",""
3352,"6","1","2","1","0","3","1","10","0|1|3","3","0|1|4|6","0|2|9|<freeform-text removed>","0|1|2",""
3388,"3","1","0|2|3","5","0","2","4","","0|1","2|4","0|1|2|3|4|5|6","0|1|3|5|6|7|8|9|10","0|2|3|4|5","<freeform-text removed>"
3391,"","","","","","","","","","","","","",""
3393,"6","1","1|3","1","0","3","3","9","0|1","0","1|6","2|6","0|1",""
3400,"6","1","0","1","","1","3","8","0","4","1|2|4","0|2|6|7","1","<freeform-text removed>"
3405,"6","1","0|1|2|3","1","0","0","5","9","0|1","7","0|2|5","0|8|9|12","1","<freeform-text removed>"
3409,"6","0","2|3","1","0","1","4","7","0|3","<freeform-text removed>","4|5|6","0|1|3|5|6|7|8|10","0|5","<freeform-text removed>"
